"_id","_labels","atcClassification","category","class","diseaseID","drugID","ensemblID","name","ncbiID","ncbiTaxID","providedBy","semanticType","symbol","type","uniprotID","_start","_end","_type","associationType","confidenceScore","identifier","providedBy","publication","relation","type"
,,,,,,,,,,,,,,,,"8709","7238","INTERACTS_WITH","association","0.69","EBI-21564681","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"8710","7238","INTERACTS_WITH","proximity","0.67","EBI-14028308","intact","PMID:28330616","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"5238","1655","INTERACTS_WITH","physical association","0.85","EBI-11927935","intact","NA","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"10204","1655","INTERACTS_WITH","physical association","0.72","EBI-11927899","intact","NA","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"8032","8032","INTERACTS_WITH","physical association","0.8","EBI-22144510","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3872","9965","INTERACTS_WITH","physical association","0.67","EBI-22271875","intact","PMID:29892012","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"10442","10014","INTERACTS_WITH","association","0.62","EBI-1215744","intact","PMID:14627983","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"7417","3460","INTERACTS_WITH","association","0.66","EBI-21262102","intact","PMID:30833792","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"10664","10916","INTERACTS_WITH","association","0.79","EBI-16800136","intact","PMID:29568061","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"7029","7314","INTERACTS_WITH","physical association","0.9","EBI-26679926","intact","PMID:20211142","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"7344","7314","INTERACTS_WITH","physical association","0.67","EBI-24611967","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"10802","4514","INTERACTS_WITH","phosphorylation reaction","0.67","EBI-6659932","intact","PMID:23602568","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4711","4514","INTERACTS_WITH","association","0.66","EBI-21859747","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4724","4514","INTERACTS_WITH","association","0.64","EBI-28946981","intact","PMID:32707033","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3770","11152","INTERACTS_WITH","physical association","0.76","EBI-22131852","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1663","11152","INTERACTS_WITH","physical association","0.67","EBI-22143219","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1648","11152","INTERACTS_WITH","physical association","0.76","EBI-22137502","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"5780","11152","INTERACTS_WITH","physical association","0.67","EBI-22132401","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"410","3299","INTERACTS_WITH","direct interaction","0.61","EBI-34606929","intact","PMID:35044719","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"7555","7243","INTERACTS_WITH","physical association","0.76","EBI-3453205","intact","PMID:20936779","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4771","4637","INTERACTS_WITH","association","0.6","EBI-3894737","intact","PMID:18922472","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4457","3343","INTERACTS_WITH","physical association","0.72","EBI-24325871","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"522","3343","INTERACTS_WITH","association","0.64","EBI-25479132","intact","PMID:24981860","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1645","3343","INTERACTS_WITH","association","0.67","EBI-21725990","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"525","9600","INTERACTS_WITH","physical association","0.61","EBI-16027798","intact","PMID:23236149","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"419","9600","INTERACTS_WITH","direct interaction","0.67","EBI-2943714","intact","PMID:20676133","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"10676","5028","INTERACTS_WITH","physical association","0.75","EBI-4292145","intact","PMID:16396833","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3908","5028","INTERACTS_WITH","association","0.62","EBI-4292182","intact","PMID:16396833","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3798","5028","INTERACTS_WITH","association","0.64","EBI-25478433","intact","PMID:24981860","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"11252","6682","INTERACTS_WITH","association","0.67","EBI-11425012","intact","PMID:22493499","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"8666","6682","INTERACTS_WITH","association","0.83","EBI-21819923","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4308","4238","INTERACTS_WITH","physical association","0.67","EBI-15713360","intact","PMID:18599441","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4315","4238","INTERACTS_WITH","association","0.75","EBI-16054840","intact","PMID:23623729","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3301","4238","INTERACTS_WITH","association","0.67","EBI-16054944","intact","PMID:23623729","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4337","4238","INTERACTS_WITH","physical association","0.74","EBI-16055452","intact","PMID:23623729","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4279","4238","INTERACTS_WITH","association","0.76","EBI-16055235","intact","PMID:23623729","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4371","4238","INTERACTS_WITH","association","0.67","EBI-16055134","intact","PMID:23623729","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3275","4238","INTERACTS_WITH","association","0.74","EBI-16055344","intact","PMID:23623729","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4466","4506","INTERACTS_WITH","physical association","0.85","EBI-16203313","intact","PMID:27029275","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4498","4506","INTERACTS_WITH","association","0.64","EBI-21739689","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4480","4506","INTERACTS_WITH","association","0.85","EBI-16114003","intact","PMID:25043011","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"8708","6939","INTERACTS_WITH","association","0.66","EBI-21907689","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"7281","6939","INTERACTS_WITH","association","0.76","EBI-25388977","intact","PMID:31980649","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6939","6939","INTERACTS_WITH","physical association","0.78","EBI-15804192","intact","PMID:19805025","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3557","6939","INTERACTS_WITH","proximity","0.81","EBI-6590600","intact","PMID:25241761","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"11249","78","INTERACTS_WITH","physical association","0.75","EBI-26248020","intact","PMID:32814053","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"8568","6585","INTERACTS_WITH","physical association","0.67","EBI-24407835","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"7465","6585","INTERACTS_WITH","physical association","0.72","EBI-24482371","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1622","6585","INTERACTS_WITH","physical association","0.72","EBI-24417738","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"8524","4774","INTERACTS_WITH","association","0.64","EBI-11077798","intact","PMID:26496610","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6175","4774","INTERACTS_WITH","association","0.64","EBI-28938854","intact","PMID:32707033","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4942","4774","INTERACTS_WITH","association","0.64","EBI-11058007","intact","PMID:26496610","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"522","4774","INTERACTS_WITH","association","0.64","EBI-25394148","intact","PMID:31980649","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"7492","7026","INTERACTS_WITH","association","0.76","EBI-20584941","intact","PMID:21829704","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"9012","7026","INTERACTS_WITH","physical association","0.64","EBI-9086968","intact","PMID:17567694","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"7026","7026","INTERACTS_WITH","physical association","0.96","EBI-22269957","intact","PMID:29892012","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1593","7026","INTERACTS_WITH","colocalization","0.6","EBI-3950738","intact","PMID:21988832","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"565","3511","INTERACTS_WITH","methylation reaction","0.62","EBI-16101150","intact","PMID:24726341","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3628","3511","INTERACTS_WITH","colocalization","0.66","EBI-21013159","intact","PMID:23152885","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3511","3511","INTERACTS_WITH","physical association","0.72","EBI-10487301","intact","PMID:25416956","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4492","3511","INTERACTS_WITH","physical association","0.6","EBI-8530712","intact","PMID:19101556","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3412","4427","INTERACTS_WITH","physical association","0.72","EBI-25260060","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4427","4427","INTERACTS_WITH","physical association","0.67","EBI-24595247","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"9446","4427","INTERACTS_WITH","physical association","0.78","EBI-24262830","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1675","4104","INTERACTS_WITH","physical association","0.67","EBI-22143142","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4779","4928","INTERACTS_WITH","direct interaction","0.74","EBI-7163038","intact","PMID:17161366","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4928","4928","INTERACTS_WITH","physical association","0.63","EBI-7387919","intact","PMID:21900206","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6867","10844","INTERACTS_WITH","association","0.67","EBI-11323169","intact","PMID:25609649","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"7671","6202","INTERACTS_WITH","association","0.74","EBI-25748061","intact","PMID:32494073","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"518","1604","INTERACTS_WITH","physical association","0.72","EBI-24383331","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"11215","1604","INTERACTS_WITH","physical association","0.78","EBI-24475324","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4433","1604","INTERACTS_WITH","physical association","0.67","EBI-10625142","intact","PMID:25416956","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"8568","8285","INTERACTS_WITH","physical association","0.83","EBI-22140898","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3965","3738","INTERACTS_WITH","physical association","0.78","EBI-22127716","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3507","3874","INTERACTS_WITH","association","0.69","EBI-16077056","intact","PMID:24089205","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"8649","10622","INTERACTS_WITH","physical association","0.63","EBI-25371648","intact","PMID:31980649","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4490","6002","INTERACTS_WITH","physical association","0.72","EBI-24495539","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4433","6002","INTERACTS_WITH","physical association","0.67","EBI-10610738","intact","PMID:25416956","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6061","6002","INTERACTS_WITH","physical association","0.67","EBI-10550266","intact","PMID:25416956","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1654","6002","INTERACTS_WITH","physical association","0.72","EBI-24494412","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4953","6002","INTERACTS_WITH","association","0.67","EBI-25392224","intact","PMID:31980649","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"10648","6002","INTERACTS_WITH","physical association","0.78","EBI-12723734","intact","PMID:25910212","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3432","6002","INTERACTS_WITH","physical association","0.72","EBI-24389135","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"5176","6002","INTERACTS_WITH","physical association","0.72","EBI-24504931","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3649","3668","INTERACTS_WITH","association","0.88","EBI-25483658","intact","PMID:24981860","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"10743","5006","INTERACTS_WITH","association","0.64","EBI-21782742","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4942","4709","INTERACTS_WITH","association","0.73","EBI-14026281","intact","PMID:28330616","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4693","4709","INTERACTS_WITH","proximity","0.67","EBI-14028141","intact","PMID:28330616","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"8460","4595","INTERACTS_WITH","physical association","0.65","EBI-20567858","intact","PMID:20406461","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"10664","3705","INTERACTS_WITH","association","0.73","EBI-16800136","intact","PMID:29568061","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3349","3651","INTERACTS_WITH","association","0.79","EBI-25484183","intact","PMID:24981860","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"8550","3651","INTERACTS_WITH","association","0.75","EBI-12555423","intact","PMID:27505670","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"8331","8768","INTERACTS_WITH","association","0.83","EBI-21509346","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4477","4501","INTERACTS_WITH","physical association","0.63","EBI-16113910","intact","PMID:25043011","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4480","4501","INTERACTS_WITH","association","0.88","EBI-16114003","intact","PMID:25043011","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4483","4501","INTERACTS_WITH","association","0.64","EBI-16113729","intact","PMID:25043011","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4506","4501","INTERACTS_WITH","association","0.73","EBI-16113830","intact","PMID:25043011","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4461","4501","INTERACTS_WITH","association","0.85","EBI-15848458","intact","PMID:20399188","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4466","4501","INTERACTS_WITH","physical association","0.69","EBI-16203313","intact","PMID:27029275","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"5854","4566","INTERACTS_WITH","physical association","0.67","EBI-22133934","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4533","5072","INTERACTS_WITH","physical association","0.72","EBI-24576368","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"7051","5072","INTERACTS_WITH","association","0.67","EBI-21939904","intact","PMID:27499296","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6643","5072","INTERACTS_WITH","association","0.81","EBI-21939850","intact","PMID:27499296","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4766","395","INTERACTS_WITH","physical association","0.72","EBI-24382365","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3641","395","INTERACTS_WITH","association","0.67","EBI-28938670","intact","PMID:32707033","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4516","395","INTERACTS_WITH","association","0.64","EBI-28948274","intact","PMID:32707033","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1663","4913","INTERACTS_WITH","physical association","0.67","EBI-10611638","intact","PMID:25416956","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3509","4913","INTERACTS_WITH","association","0.7","EBI-7902921","intact","PMID:22653443","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"10729","3381","INTERACTS_WITH","physical association","0.83","EBI-22130938","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"8301","3896","INTERACTS_WITH","physical association","0.72","EBI-25257993","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3896","3896","INTERACTS_WITH","physical association","0.67","EBI-24433368","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6579","7422","INTERACTS_WITH","association","0.6","EBI-3953497","intact","PMID:21376236","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"8426","7422","INTERACTS_WITH","association","0.8","EBI-20769353","intact","PMID:26348909","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4779","10739","INTERACTS_WITH","physical association","0.67","EBI-26276839","intact","PMID:32814053","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"4779","3891","INTERACTS_WITH","physical association","0.74","EBI-26276852","intact","PMID:32814053","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1697","9339","INTERACTS_WITH","physical association","0.72","EBI-24306681","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"6739","4837","INTERACTS_WITH","association","0.76","EBI-25482076","intact","PMID:24981860","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"11240","11240","INTERACTS_WITH","physical association","0.68","EBI-27106519","intact","PMID:20956340","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"1602","106","INTERACTS_WITH","physical association","0.62","EBI-40203104","intact","PMID:26184334","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3254","6610","INTERACTS_WITH","association","0.71","EBI-21714305","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,"3250","1606","INTERACTS_WITH","physical association","0.72","EBI-24756470","intact","PMID:32296183","RO:0002437","biolink:Association"
