"_id","_labels","atcClassification","category","class","detail","diseaseID","drugID","ensemblID","name","ncbiID","ncbiTaxID","providedBy","semanticType","symbol","type","uniprotID","_start","_end","_type","associationType","confidenceScore","identifier","providedBy","publication","relation","type"
,,,,,,,,,,,,,,,,,"20285","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20286","7488","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19623","7485","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20287","7531","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20288","7531","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19256","7498","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20290","7535","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19259","7460","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20292","7525","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19985","7525","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19986","7525","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19954","7525","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20293","7525","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20294","7525","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20296","7531","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20297","7531","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19380","7531","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19235","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19311","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20298","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19686","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19515","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20299","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19831","7477","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20129","7503","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19262","7461","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19495","7531","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20301","7579","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20302","7636","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20303","7596","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20304","7596","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20247","7596","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20306","7550","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20309","7617","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20312","7604","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20315","7586","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20316","7596","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20318","7596","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20319","7596","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20322","7615","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19376","7612","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20326","7582","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19436","7579","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19233","7596","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20328","7550","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19385","7631","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19400","7596","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19261","7579","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19421","7579","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19235","7631","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19311","7579","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19515","7579","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19515","7561","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19617","7561","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19412","7611","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20330","7612","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19584","7612","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20331","7596","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20333","7617","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20109","7596","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20335","7596","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20337","7718","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20341","7706","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20343","7665","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20344","7713","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20345","7734","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20348","7713","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19288","7715","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20352","7715","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20353","7711","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19253","7711","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20354","7706","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20355","7706","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19323","7715","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20356","7718","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20247","7834","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20362","7848","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20363","7848","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20366","7816","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20369","7839","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20370","7839","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19253","7786","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19231","7786","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20371","7770","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20372","7848","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20373","7848","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19346","7778","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19282","7812","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20379","7792","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20381","7786","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20383","7848","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19253","7812","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19515","7812","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19310","7812","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19237","7834","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20384","7785","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20385","7770","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19254","7810","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19258","7836","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20386","7839","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19237","7836","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20245","7834","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20388","7827","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20136","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20332","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20390","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20391","7939","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20393","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19687","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20394","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20395","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20397","7939","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20398","7939","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20400","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20401","7893","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20146","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20402","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19720","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20403","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20404","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20407","7897","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19655","7875","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20409","7929","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20410","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20411","7924","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20412","7884","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20413","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19698","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20416","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19310","7871","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19421","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20423","7897","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19720","7939","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20426","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19293","7946","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20427","8043","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20430","8000","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20431","7978","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20433","8043","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20434","8000","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20435","8016","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20437","8044","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20440","7970","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20441","7978","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20443","8000","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19534","8051","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20446","8043","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19876","8043","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19570","8044","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19720","8043","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19623","8043","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20451","7968","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20452","7970","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20453","7962","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20454","7970","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19258","7970","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20455","7978","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19683","8030","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20236","7962","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20458","8127","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20459","8117","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20460","8134","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20462","8127","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20463","8127","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20465","8112","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20466","8112","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20468","8152","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20470","8152","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20471","8061","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20424","8113","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20472","8134","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19861","8152","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20473","8127","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19846","8152","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19268","8528","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19268","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20477","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19390","8528","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19263","8528","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20478","8474","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19264","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19532","8633","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20480","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20481","8284","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19270","8528","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19262","8528","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19235","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19389","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19270","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19262","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19263","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20485","8164","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20486","8323","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20487","8633","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20488","8657","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20490","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20491","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19401","8528","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19448","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19495","8180","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20492","8528","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19765","8528","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19412","8528","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20493","8474","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19410","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19372","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20494","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20496","8164","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20412","8416","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19845","8474","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19262","8164","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19263","8164","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19310","8528","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20036","8528","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19475","8528","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19257","8528","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19382","8528","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20497","8528","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19317","8161","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19434","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19275","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19233","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19462","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19257","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19485","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19487","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19382","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19652","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20498","8158","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19241","8161","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19417","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19387","8583","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19939","8158","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19939","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19388","8640","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20500","68","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20501","68","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20502","8659","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19258","8660","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19770","79","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20504","8659","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20507","8692","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20508","8695","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20509","8695","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20513","32","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20514","8659","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20515","8659","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20517","38","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20520","68","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19781","79","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19554","8660","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20524","8660","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20526","8695","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20527","8695","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20530","68","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20532","3","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19813","15","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20534","8660","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20535","8660","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20537","8692","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20538","8692","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20539","8695","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20537","8695","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19249","8690","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20356","8690","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19243","8690","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19584","7","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20541","32","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19253","8690","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20543","68","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20230","7","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20418","8660","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20544","8660","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19940","8660","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20545","8660","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20547","8692","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20507","8695","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20548","8695","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20549","8695","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20550","8695","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19308","8690","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19295","35","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19253","8","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20553","8659","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19975","8660","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"19304","72","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20554","8692","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20555","128","IS_ASSOCIATED_WITH","","","","","","",""
,,,,,,,,,,,,,,,,,"20556","156","IS_ASSOCIATED_WITH","","","","","","",""
